sample	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group	estimated counts
ST05021	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group	estimated counts
ST05021	501571	0.045311923852374	Butyricicoccus pullicaecorum	Butyricicoccus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				4166.793893616608
ST05021	850	0.08911687501647766	Fusobacterium mortiferum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				8195.009592765253
ST05021	300419	0.06947348582206037	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				6388.642809225027
ST05021	248039	0.09164650712455522	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres		Bacteria				8427.629502159849
ST05021	160404	0.0015861596453663092	Anaerotignum lactatifermentans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				145.86006866859506
ST05021	433287	0.002875585004054205	Anaerotignum aminivorans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				264.4330458028166
ST05021	1550024	0.10670129084350309	Ruthenibacterium lactatiformans	Ruthenibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				9812.037303386856
ST05021	1650663	0.04583421281094268	Fournierella massiliensis	Fournierella	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				4214.822541668667
ST05021	52787	0.004252374657573727	Anaerofilum pentosovorans	Anaerofilum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				391.03986876116477
ST05021	13335	0.28320860828993744	Anaerobiospirillum succiniciproducens	Anaerobiospirillum	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria				26043.297201126068
ST05021	179995	0.026543794537000034	Anaerobiospirillum thomasii	Anaerobiospirillum	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria				2440.914258033449
ST05021	83771	0.00019970573124992837	Succinivibrio dextrinosolvens	Succinivibrio	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria				18.364539634280913
ST05021	36835	0.03213105880927253	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				2954.707905983083
ST05021	853	0.0006689107304375877	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				61.51169294957969
ST05021	188913	0.04162462298189472	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				3827.7170801690745
ST05021	1352	0.002751710666524232	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				253.04180947223534
ST05021	38290	0.006964989146565075	Corynebacterium macginleyi	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				640.4864719398312
ST05021	38284	0.00025725896067416826	Corynebacterium accolens	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				23.657019505675166
ST05021	37637	0.00019956160552944216	Corynebacterium pseudodiphtheriticum	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				18.35128612127644
ST05021	1559	0.014264157710538372	Clostridium tertium	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				1311.7034147456877
ST05021	182773	0.0003647629300395176	Clostridium isatidis	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				33.54286952057396
ST05021	46867	0.00017525154710410455	Clostridium chauvoei	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				16.115781768599245
ST05021	84024	0.00014996629562789905	Clostridium disporicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				13.79060061335034
ST05021	1414720	0.0010778122981112228	Clostridium saudiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				99.11346330971183
ST05021	1504	0.00031338171106037296	Clostridium septicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				28.81795538568978
ST05021	571915	0.005608493879486103	Corynebacterium mustelae	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				515.745880169783
ST05021	1471401	0.0003715825663913693	Corynebacterium trachiae	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				34.16998964021754
ST05021	1072256	0.0015185647974257641	Corynebacterium uterequi	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				139.64418164167841
ST05021	28028	0.0003105256036742181	Corynebacterium flavescens	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				28.555313462673748
ST05021	79880	0.00016361613473243308	Alkalihalobacillus clausii	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				15.045812517725082
ST05021	31971	0.012825019482118172	Amedibacillus dolichus	Amedibacillus	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				1179.3631415366228
ST05021	1834207	0.0025455515855452833	Erysipelotrichaceae bacterium I46		Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				234.08383270357317
ST05021	39494	0.0008098103403819776	Absiella tortuosum	Absiella	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				74.4685392808459
ST05021	197	0.0037792460450605594	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				347.53190781167893
ST05021	195	0.0010223961708246735	Campylobacter coli	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				94.01750707669532
ST05021	201	0.002542999869791015	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				233.84918202624215
ST05021	89152	0.011612416356349848	Peptacetobacter hiranonis	Peptacetobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				1067.8545832972193
ST05021	1737	0.000624123395444491	[Eubacterium] tenue	Paeniclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				57.39313919828451
ST05021	1505	0.0036212243097322404	Paeniclostridium sordellii	Paeniclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				333.0005450743574
ST05021	1862358	0.0009124834225770035	Corynebacterium choanis	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				83.91015057333608
ST05021	497724	0.00038243060833587257	Campylobacter subantarcticus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				35.16755388135017
ST05021	2610895	0.028811432893498277	Flintibacter sp. KGMB00164	Flintibacter		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				2649.4417460203144
ST05021	2109688	0.0005245339333900655	Clostridiales bacterium CCNA10			Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				48.23509144668365
ST05021	1500960	0.019647885914982812	Campylobacter sp. RM16704	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				1806.7802929699894
ST05021	35818	0.0030426055332142296	Helicobacter pullorum	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				279.79191962331413
ST05021	137778	0.0005223174974318143	Helicobacter aurati	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				48.031272428834775
ST05021	1628085	0.00029768043634477583	Agathobaculum butyriciproducens	Agathobaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				27.374097565392898
ST05021	1712515	0.00013420357246166277	Butyricicoccus faecihominis	Butyricicoccus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				12.341092116429584
ST05021	37482	0.0024127545359015415	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				221.87208161243396
ST05021	2505970	0.0004680396524723535	Campylobacter armoricus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				43.039990362052684
ST05021	1776391	0.003408930847304236	Romboutsia timonensis	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				313.4784628564029
ST05021	1041504	0.0005445909270550392	Candidatus Arthromitus sp. SFB-rat-Yit	Candidatus Arthromitus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				50.0794924701273
ST05021	49118	0.0003028480376728144	Candidatus Arthromitus sp. SFB-mouse	Candidatus Arthromitus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				27.849299848316665
ST05021	1720200	0.00015165531977078531	Anaerotruncus rubiinfantis	Anaerotruncus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				13.945919895481875
ST05021	82348	0.006013618127911181	Streptococcus pluranimalium	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				553.0002958064564
ST05021	1814128	0.0027243487736520913	Streptococcus halotolerans	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				250.525664527499
ST05021	1326	0.0011327536412521137	Streptococcus acidominimus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				104.16575934226188
ST05021	1031542	0.0003186183753510314	Campylobacter volucris	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				29.299508560530146
ST05021	1712675	0.0005166140215711443	Turicibacter sp. H121	Turicibacter	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				47.506792195639285
ST05021	154288	0.00021420479757371707	Turicibacter sanguinis	Turicibacter	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				19.697844775283873
ST05021	1541	0.0021402823315509914	Terrisporobacter mayombei	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				196.81608264476606
ST05021	861	0.00015279333460062103	Fusobacterium ulcerans	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				14.050569463203908
ST05021	1491	0.00018542188018005976	Clostridium botulinum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				17.051025257597935
ST05021	425254	0.00016361613473243308	Cellulosilyticum ruminicola	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				15.045812517725082
ST05021	361872	0.0010196908335166623	Helicobacter equorum	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				93.76872966852524
ST05021	1354	0.00046953006834671215	Enterococcus hirae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				43.177046025026954
ST05021	160453	0.000256177375637032	Enterococcus gilvus	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				23.55755910883019
ST05021	33945	0.0002456560841978536	Enterococcus avium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				22.590042190666225
ST05021	44008	0.00028241984429928127	Enterococcus cecorum	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				25.970764042073306
ST05021	2087	0.00017452387704792568	Anaeroplasma abactoclasticum	Anaeroplasma	Anaeroplasmataceae	Anaeroplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				16.04886668557315
ST05021	901	0.00014180083124540406	Desulfovibrio piger	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria		Bacteria				13.039720839664867
ST05021	159	0.00042654097320719256	Brachyspira hyodysenteriae	Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes		Bacteria				39.223854814187014
ST05021	84377	0.0002824622773000174	Brachyspira intermedia	Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes		Bacteria				25.974666095955
ST05021	208480	0.00030094930854984725	Bowdeniella nasicola	Bowdeniella	Actinomycetaceae	Actinomycetales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				27.674696515626852
ST05021	52770	0.0003275222941443081	Buchananella hordeovulneris	Buchananella	Actinomycetaceae	Actinomycetales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				30.118295124922284
ST05021	1325934	0.0006570219528766674	Actinomyces polynesiensis	Actinomyces	Actinomycetaceae	Actinomycetales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				60.418424742632574
ST05021	1852377	0.00029825233984221745	Actinomyces pacaensis	Actinomyces	Actinomycetaceae	Actinomycetales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				27.426688667210634
ST05021	43674	0.0001369135437971751	Jonesia denitrificans	Jonesia	Jonesiaceae	Micrococcales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				12.590295660500628
ST05021	1871035	0.00020785959050205596	Negativibacillus massiliensis	Negativibacillus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				19.11435222338806
ST05021	1381	0.00020575656587079792	Atopobium minutum	Atopobium	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				18.920962284346835
ST05021	126385	0.0008398996643900626	Providencia alcalifaciens	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				77.23549333798137
ST05021	2005703	0.00020609221707094784	Enterococcus wangshanyuanii	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				18.95182809741022
ST05021	519472	0.0003060162780290575	Vagococcus teuberi	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				28.14064489499607
ST05021	1606	0.0004057020728910279	Lactobacillus aviarius	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				37.30755121891314
ST05021	1903261	0.0007642653332494861	Mailhella massiliensis	Mailhella	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria		Bacteria				70.28031151495625
ST05021	2116	0.0006326490542987413	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				58.17714173520365
ST05021	1462996	0.00015270839241693753	Paenibacillus yonginensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				14.042758349876742
ST05021	33007	0.00022842716161833976	Winkia neuii	Winkia	Actinomycetaceae	Actinomycetales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				21.005704928099288
ST05021	1912795	0.0006462206073187279	Actinomyces tangfeifanii	Actinomyces	Actinomycetaceae	Actinomycetales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				59.425154607815585
ST05021	1382	0.00020873764211803254	Lancefieldella parvula	Lancefieldella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria				19.195096093890037
ST05021	unassigned	0.0												0.0
ST05032	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group	estimated counts
ST05032	36835	0.14639848107397854	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				11030.393556518913
ST05032	375926	0.6923910609903884	Helicobacter anseris	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				52168.204490320815
ST05032	95149	0.001747555170306577	Helicobacter pametensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				131.66954430674906
ST05032	217	0.004191479919360132	Helicobacter mustelae	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				315.80705452418914
ST05032	197	0.045465192324114674	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				3425.57491566042
ST05032	201	0.0018118402478398785	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				136.51310347349565
ST05032	300419	0.03516910832134173	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				2649.8164664714927
ST05032	1363	0.011878920243437962	Lactococcus garvieae	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				895.0172457418332
ST05032	248039	0.048714337588783206	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres		Bacteria				3670.3817656268707
ST05032	329	0.0008656163854523179	Ralstonia pickettii	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				65.2198665619049
ST05032	1352	0.00020137933770749916	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				15.172926199571524
ST05032	1351	0.00025302634790342005	Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				19.064270182783183
ST05032	562	0.0024143127911241337	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				181.90639724724787
ST05032	37482	0.002748573675797778	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				207.09128360298357
ST05032	89	0.0002663435032160978	Leptothrix discophora	Leptothrix		Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				20.06765124981689
ST05032	1075	0.00019975762741207336	Rhodobacter blasticus	Rhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria				15.050738437362668
ST05032	1662285	0.00021307480257287825	Methylophilus sp. TWE2	Methylophilus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria		Bacteria				16.054120999853513
ST05032	208962	0.0003290252920016739	Escherichia albertii	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				24.79041062586612
ST05032	106649	0.000479418305788976	Acinetobacter guillouiae	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria				36.1217722496704
ST05032	379064	0.0001331717516080489	Cyanobacterium aponinum	Cyanobacterium	Cyanobacteriaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria				10.033825624908445
ST05032	1126	0.0003196122038593174	Microcystis aeruginosa	Microcystis	Microcystaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria				24.081181499780268
ST05032	863372	0.0002530263280552929	Herbaspirillum huttiense	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				19.06426868732604
ST05032	1547515	0.00022639197773368313	Pararheinheimera mesophila	Pararheinheimera	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria		Bacteria				17.057503562344355
ST05032	980427	0.0007058102835226592	Deinococcus wulumuqiensis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Terrabacteria group	Bacteria				53.17927581201476
ST05032	392561	0.00014648892676885378	Deinococcus lacus	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Terrabacteria group	Bacteria				11.037208187399289
ST05032	34062	0.00043946678030656135	Moraxella osloensis	Moraxella	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria				33.11162456219787
ST05032	2136	0.00039951525482414673	Spiroplasma monobiae	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				30.101476874725336
ST05032	1457233	0.0001331717516080489	Mucilaginibacter auburnensis	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	FCB group	Bacteria				10.033825624908445
ST05032	2116	0.0001598061019296587	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				12.040590749890134
ST05032	157779	0.0002530263280552929	Kushneria marisflavi	Kushneria	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria		Bacteria				19.06426868732604
ST05032	80866	0.00014648892676885378	Delftia acidovorans	Delftia	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				11.037208187399289
ST05032	13335	0.0004128324299849516	Anaerobiospirillum succiniciproducens	Anaerobiospirillum	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria				31.104859437216177
ST05032	358220	0.00014648892676885378	Acidovorax sp. KKS102	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				11.037208187399289
ST05032	220754	0.0002530263280552929	Jeotgalibacillus campisalis	Jeotgalibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				19.06426868732604
ST05032	340221	0.0001331717516080489	Alsobacter metallidurans	Alsobacter		Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				10.033825624908445
ST05032	unassigned	0.0												0.0
ST05025	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group	estimated counts
ST05025	84377	0.06841412433619126	Brachyspira intermedia	Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes		Bacteria				6368.260349710027
ST05025	159	0.10110664423553978	Brachyspira hyodysenteriae	Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes		Bacteria				9411.410872020984
ST05025	52584	0.0030994602091005486	Brachyspira pilosicoli	Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes		Bacteria				288.51015410391545
ST05025	248039	0.24616685222447618	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres		Bacteria				22914.19527246314
ST05025	36835	0.19015657239307726	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				17700.534384637205
ST05025	50960	0.0018115062399184994	Helicobacter trogontum	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				168.6222468365736
ST05025	35818	0.07694373206497752	Helicobacter pullorum	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				7162.230355536368
ST05025	137778	0.0009247499770951519	Helicobacter aurati	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				86.07942686792512
ST05025	1591088	0.0005611541188015247	Helicobacter himalayensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				52.23446999452113
ST05025	300419	0.12102742762016769	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				11265.71707259569
ST05025	1352	0.002500208395804828	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				232.7293983150966
ST05025	1351	0.0013041013932457378	Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				121.39097408888627
ST05025	1817965	0.0003161456153516196	Skermanella rosea	Skermanella	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria				29.428098459390156
ST05025	913326	0.00012939517336424484	Skermanella stibiiresistens	Skermanella	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria				12.044620317437367
ST05025	1606	0.0032600545515794966	Lactobacillus aviarius	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				303.45891787922585
ST05025	222136	0.00020365346949916075	Helicobacter sp. MIT 01-6242	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				18.956879554859878
ST05025	95149	0.0005668242007248988	Helicobacter pametensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				52.76226390027648
ST05025	188913	0.03690334784930647	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				3435.1112312048435
ST05025	562	0.026892708780106665	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				2503.2809040874486
ST05025	1737571	0.000918647951391621	Bacillus oryzisoli	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				85.51142590733764
ST05025	1397	0.0002925768208295891	Bacillus circulans	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				27.23422079010147
ST05025	1776391	0.0003138302222670216	Romboutsia timonensis	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				29.212572409503437
ST05025	134821	0.0011142159497454641	Ureaplasma parvum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				103.71567746610678
ST05025	42096	0.0004297512625920646	Ureaplasma gallorale	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				40.00296652711974
ST05025	2130	0.003666071371927342	Ureaplasma urealyticum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				341.25258758448473
ST05025	850	0.003227456081079198	Fusobacterium mortiferum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria				300.42452185117605
