sample	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts	gene.count	new.count	new.abundance
SX03215	188913	0.013800932010993	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria	NA			466.002270283188	10	46.6002270283188	0.000227417562790998
SX03215	1606	0.0247042657426216	Lactobacillus aviarius	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			834.16423706536	5	166.832847413072	0.000814174564624048
SX03215	329	0.00364440195961286	Ralstonia pickettii	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			123.056876568288	2.5	49.2227506273152	0.000240215953770578
SX03215	287	0.000657187238618712	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Pseudomonas aeruginosa group	22.1905842991994	4	5.54764607479985	2.70735193798806e-05
SX03215	187303	0.000955908710718126	Methylocystis sp. SC2	Methylocystis	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			32.2772135261083	1	32.2772135261083	0.000157518658210215
SX03215	1414720	0.000716931533038595	Clostridium saudiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			24.2079101445812	10	2.42079101445812	1.18138993657661e-05
SX03215	863372	0.00355478551798303	Herbaspirillum huttiense	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			120.030887800215	4	30.0077219500537	0.000146443127554809
SX03215	2116	0.000896164416298244	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			30.2598876807265	2	15.1299438403633	7.38368710360382e-05
SX03215	316	0.000328593619309368	Pseudomonas stutzeri	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA	Pseudomonas stutzeri subgroup	Pseudomonas stutzeri group	11.0952921496001	4	2.77382303740003	1.35367596899408e-05
SX03215	1752142	0.000507826502569005	Paraburkholderia pallidirosea	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			17.147269685745	6	2.8578782809575	1.39469645290294e-05
SX03215	106649	0.00143247271158679	Acinetobacter guillouiae	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			48.3688735794397	7	6.9098390827771	3.37212684077313e-05
SX03215	106648	0.000329983973799753	Acinetobacter bereziniae	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			11.1422388593224	7	1.59174840847463	7.7680210315664e-06
SX03215	40324	0.000328593619309356	Stenotrophomonas maltophilia	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Stenotrophomonas maltophilia group	11.0952921495997	4	2.77382303739993	1.35367596899403e-05
SX03215	42096	0.00182220097980643	Ureaplasma gallorale	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			61.5284382841439	2	30.764219142072	0.000150134971106611
SX03215	101564	0.000537698649778934	Pseudomonas alcaliphila	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			18.1559326084355	4	4.53898315210887	2.2151061310811e-05
SX03215	1551	0.00041821006093918	Clostridium aurantibutyricum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			14.1212809176724	10	1.41212809176724	6.89144129669692e-06
SX03215	1541	0.000597442944198829	Terrisporobacter mayombei	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			20.1732584538177	10.5	1.9212627098874	9.3761106077509e-06
SX03215	28101	0.000597442944198829	Phyllobacterium myrsinacearum	Phyllobacterium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			20.1732584538177	3	6.7244194846059	3.28163871271282e-05
SX03215	980427	0.000507826502569005	Deinococcus wulumuqiensis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Terrabacteria group	Bacteria	NA			17.147269685745	3	5.715756561915	2.78939290580589e-05
SX03215	392589	0.000358465579584767	Perlucidibaca piscinae	Perlucidibaca	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			12.1039487602592	6	2.01732479337653	9.84491100416202e-06
SX03215	68569	0.000537698649778946	Sphingomonas leidyi	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			18.1559326084359	2	9.07796630421795	4.43021226216229e-05
SX03215	unassigned	0									NA			2	1	2	9.76036286916786e-06
ST05316	850	0.220413561803769	Fusobacterium mortiferum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria	NA			18339.069582759	8	2292.38369784487	0.0111872483631654
ST05316	36835	0.104282281264703	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			8676.59864806709	5	1735.31972961342	0.00846867512752661
ST05316	2610895	0.0161875621309536	Flintibacter sp. KGMB00164	Flintibacter		Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			1346.85373198173	3	448.95124399391	0.00219096352597244
ST05316	1550024	0.0865273028123281	Ruthenibacterium lactatiformans	Ruthenibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			7199.33117589413	2	3599.66558794706	0.0175670211730099
ST05316	1650663	0.0354366828155739	Fournierella massiliensis	Fournierella	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			2948.43832030419	9	327.604257811577	0.0015987682168627
ST05316	1834207	0.00486573570120319	Erysipelotrichaceae bacterium I46		Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			404.843807547209	5	80.9687615094418	0.000395142246699632
ST05316	188913	0.223140859460685	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria	NA			18565.9889297074	10	1856.59889297074	0.00906053944894489
ST05316	31971	0.0237362659056666	Amedibacillus dolichus	Amedibacillus	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			1974.92853214918	5	394.985706429836	0.0019276019114449
ST05316	501571	0.0300013729668079	Butyricicoccus pullicaecorum	Butyricicoccus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			2496.20423495732	10	249.620423495732	0.00121819295643685
ST05316	1712515	0.000591873038232545	Butyricicoccus faecihominis	Butyricicoccus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			49.2456124000625	10	4.92456124000625	2.40327523369501e-05
ST05316	39484	0.000323656770257212	Agathobaculum desmolans	Agathobaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			26.9292142557108	9	2.9921349173012	1.46021612731836e-05
ST05316	1628085	0.00115708156665263	Agathobaculum butyriciproducens	Agathobaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			96.2726575901985	9	10.6969619544665	5.22031151366381e-05
ST05316	13335	0.0947641812064097	Anaerobiospirillum succiniciproducens	Anaerobiospirillum	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			7884.6641689169	7	1126.38059555956	0.00549694167072534
ST05316	179995	0.00762530876702422	Anaerobiospirillum thomasii	Anaerobiospirillum	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			634.448565342716	7	90.6355093346737	0.000442317729969133
ST05316	300419	0.0340110634749592	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			2829.82251430703	6	471.637085717838	0.00230167454958147
ST05316	1796635	0.00014494400219601	Longicatena caecimuris	Longicatena	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			12.0597758147146	5	2.41195516294292	1.17707788072429e-05
ST05316	29363	0.00708960095649499	Clostridium paraputrificum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			589.876068383253	10	58.9876068383253	0.000287870223762931
ST05316	1414720	0.00223205861142235	Clostridium saudiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			185.713972646173	10	18.5713972646173	9.06317881450682e-05
ST05316	1559	0.00142614541062523	Clostridium tertium	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			118.659576600251	10	11.8659576600251	5.79080262760135e-05
ST05316	46867	0.0003820900313825	Clostridium chauvoei	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			31.7910368811182	9	3.53233743123536	1.72384475526007e-05
ST05316	1520	0.00077939690413426	Clostridium beijerinckii	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			64.8481606146828	15	4.32321070764552	2.10980526332461e-05
ST05316	52786	0.00015170273547883	Anaerofilum agile	Anaerofilum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			12.6221227000451	9	1.40245807778279	6.84424987397783e-06
ST05316	745368	0.000519412915936546	Gemmiger formicilis	Gemmiger	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			43.2167128446685	9	4.80185698274094	2.34339332986996e-05
ST05316	52787	0.0048262201104318	Anaerofilum pentosovorans	Anaerofilum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			401.555991848257	9	44.6173324275841	0.000217740677373756
ST05316	2116	0.0149792957146048	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			1246.32234134226	2	623.16117067113	0.00304113957586284
ST05316	39494	0.00115576896491784	Absiella tortuosum	Absiella	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			96.163445188059	5	19.2326890376118	9.3859011978479e-05
ST05316	39483	0.000168397269345198	Faecalitalea cylindroides	Faecalitalea	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			14.0111580013285	5	2.8022316002657	1.36753986310211e-05
ST05316	853	0.000690176073274966	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			57.424719824697	6	9.5707866374495	4.6707175262445e-05
ST05316	248039	0.0115672063825108	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres		Bacteria	NA			962.426272644044	2	481.213136322022	0.00234840741395664
ST05316	89152	0.0118783387323805	Peptacetobacter hiranonis	Peptacetobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			988.313417550255	10.5	94.1250873857386	0.000459347503988472
ST05316	1871029	0.000263732003873752	Intestinibacillus massiliensis	Intestinibacillus	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			21.9432939183077	5	4.38865878366154	2.14174511187487e-05
ST05316	201	0.0168581475750937	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			1402.64845269052	3	467.549484230173	0.00228172631268938
ST05316	497724	0.00149787135192174	Campylobacter subantarcticus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			124.627390093944	3	41.542463364648	0.000202734758459038
ST05316	195	0.000196752260355696	Campylobacter coli	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			16.370378318375	3	5.45679277279167	2.66301387821497e-05
ST05316	197	0.000239475914632609	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			19.925114525177	3	6.64170484172567	3.24127246625758e-05
ST05316	261299	0.00021431301331159	Intestinibacter bartlettii	Intestinibacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			17.8314856465642	12	1.48595713721368	7.2517404336177e-06
ST05316	395961	0.000169091239440624	Cyanothece sp. PCC 7425	Cyanothece	Cyanothecaceae	Oscillatoriales		Cyanobacteria	Terrabacteria group	Bacteria	NA			14.0688983951782	3	4.68963279839273	2.28862589177321e-05
ST05316	1173025	0.000569783955203637	Geitlerinema sp. PCC 7407	Geitlerinema	Coleofasciculaceae	Oscillatoriales		Cyanobacteria	Terrabacteria group	Bacteria	NA			47.4077344248082	3	15.8025781416027	7.71194484652115e-05
ST05316	433287	0.00546831939926219	Anaerotignum aminivorans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			454.980578976812	7	64.997225568116	0.000317198253516984
ST05316	160404	0.00252980861990424	Anaerotignum lactatifermentans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			210.487666601893	7	30.0696666574133	0.000146745428965636
ST05316	2358141	0.000312601374428734	Anaerotignum faecicola	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			26.0093721565939	7	3.71562459379913	1.8132922160542e-05
ST05316	2497860	0.000326134023772301	Cellulosilyticum sp. WCF-2	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			27.1353291799268	11	2.46684810726607	1.20386663350184e-05
ST05316	2109688	0.00087848153775384	Clostridiales bacterium CCNA10			Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			73.0922993857327	9	8.12136659841475	3.96337424970337e-05
ST05316	260714	0.000249532381622305	Campylobacter insulaenigrae	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			20.7618427481206	3	6.92061424937353	3.37738531757097e-05
ST05316	1550	0.00280273557083452	Clostridium subterminale	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			233.196007700144	10	23.3196007700144	0.000113803882739733
ST05316	83771	0.000403855448463602	Succinivibrio dextrinosolvens	Succinivibrio	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			33.6019848785171	7	4.80028355407387	2.34262546813299e-05
ST05316	1776391	0.000584838344750452	Romboutsia timonensis	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			48.6603047982719	16	3.04126904989199	1.48419447548576e-05
ST05316	1505	0.000925766360879789	Paeniclostridium sordellii	Paeniclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			77.026538524281	17	4.53097285436947	2.21119696044977e-05
ST05316	1496	0.000161404343410029	Clostridioides difficile	Clostridioides	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			13.4293255847446	12	1.11911046539538	5.46146211647113e-06
ST05316	1352	0.00332855391537406	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			276.945671420868	6	46.157611903478	0.000225257520676084
ST05316	1354	0.000618772915986178	Enterococcus hirae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			51.483762928798	6	8.58062715479967	4.18750173379401e-05
ST05316	33945	0.000312643357715848	Enterococcus avium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			26.0128652920317	5	5.20257305840634	2.53895004517012e-05
ST05316	84024	0.000220729729362367	Clostridium disporicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			18.365375672137	10	1.8365375672137	8.96263653943224e-06
ST05316	1031542	0.000151345284263824	Campylobacter volucris	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			12.5923816866029	3	4.19746056220097	2.04843691080514e-05
ST05316	182773	0.000261119706553887	Clostridium isatidis	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			21.725942944403	9	2.41399366048922	1.17807270451228e-05
ST05316	1720200	0.000240330409709573	Anaerotruncus rubiinfantis	Anaerotruncus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			19.9962110790656	3	6.66540369302187	3.25283793566925e-05
ST05316	39480	0.00111728212174589	Andreesenia angusta	Andreesenia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria	NA			92.961224375623	6	15.4935373959372	7.56112735556844e-05
ST05316	1556	0.000233132545069391	Gottschalkia acidurici	Gottschalkia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria	NA			19.3973271474085	6	3.23288785790142	1.57770793042223e-05
ST05316	1503	0.000333214912239149	Gottschalkia purinilytica	Gottschalkia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria	NA			27.7244803430339	6	4.62074672383898	2.25500823755935e-05
ST05316	1126	0.000332637604264156	Microcystis aeruginosa	Microcystis	Microcystaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			27.6764465875906	2	13.8382232937953	6.75330404060067e-05
ST05316	1034346	0.000155259460157463	Dielma fastidiosa	Dielma	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			12.9180528634814	5	2.58361057269628	1.26084883510671e-05
ST05316	1549855	0.00101326898270961	Haematospirillum jordaniae	Haematospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			84.3070191683877	5	16.8614038336775	8.22867099501355e-05
ST05316	336804	0.0018768881012259	Thorsellia anophelis	Thorsellia	Thorselliaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			156.162720686298	7	22.3089600980426	0.000108871772895341
ST05316	1355	0.000229385410845755	Enterococcus columbae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			19.0855543385993	6	3.18092572309988	1.55234946586625e-05
ST05316	59750	0.000523253308200863	Mycolicibacterium wolinskyi	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			43.5362450022364	2	21.7681225011182	0.000106232387295706
ST05316	53462	0.000304531058447729	Mycolicibacterium mageritense	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			25.3378976560264	2	12.6689488280132	6.18267688661639e-05
ST05316	2051552	0.000438801881843567	Mycobacterium sp. PYR15	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			36.5096329750303	2	18.2548164875151	8.90868165141081e-05
ST05316	2038680	0.000158048735845997	Paludicola psychrotolerans	Paludicola	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			13.1501289685945	9	1.46112544095494	7.13055725054658e-06
ST05316	29348	0.000343412001449158	[Clostridium] spiroforme	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			28.5729087565743	5	5.71458175131486	2.78881957691789e-05
ST05316	933059	0.00661482598852603	Gemmobacter aquatilis	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			550.373366723331	2.5	220.149346689332	0.00107436875454906
ST05316	642250	0.00071448296840374	Gemmobacter fontiphilus	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			59.4471264200964	2.5	23.7788505680386	0.000116045105077887
ST05316	589035	0.000422532703478962	Gemmobacter caeni	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			35.1559885275601	2.5	14.062395411024	6.86270410106578e-05
ST05316	44008	0.000333778039886906	Enterococcus cecorum	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			27.7713342527102	7	3.96733346467289	1.93613071191002e-05
ST05316	758823	0.000494571773220748	Vampirovibrio chlorellavorus	Vampirovibrio		Vampirovibrionales		Candidatus Melainabacteria	Terrabacteria group	Bacteria	NA			41.1498552472859	NA	NA	NA
ST05316	2005703	0.000214255462276956	Enterococcus wangshanyuanii	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			17.8266972278296	4	4.4566743069574	2.17493792128007e-05
ST05316	654	0.00039807903687113	Aeromonas veronii	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			33.1213701047886	10	3.31213701047886	1.61638295473373e-05
ST05316	2494374	0.000194833973389292	Tabrizicola piscis	Tabrizicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			16.2107710879093	2	8.10538554395465	3.95557520517525e-05
ST05316	1756043	0.000242681489067713	Pseudorhodobacter sinensis	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			20.1918279349009	4	5.04795698372522	2.46349459545541e-05
ST05316	1629550	0.000261622278142288	Paraclostridium benzoelyticum	Paraclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			21.7677584082728	16.5	1.31925808534987	6.43821881554916e-06
ST05316	1490	0.000136932602207287	Paraclostridium bifermentans	Paraclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			11.3932033014529	16.5	0.690497169785024	3.36975146861762e-06
ST05316	187303	0.000301568154402895	Methylocystis sp. SC2	Methylocystis	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			25.0913751507841	1	25.0913751507841	0.000122450463179037
ST05316	1075	0.000259610595800104	Rhodobacter blasticus	Rhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			21.6003804023561	4	5.40009510058903	2.63534438548822e-05
ST05316	562	0.000398069760659108	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			33.1205982961197	7	4.73151404230281	2.30906469867194e-05
ST05316	1541	0.000192614278755754	Terrisporobacter mayombei	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			16.026085835315	10.5	1.52629388907762	7.4485911011955e-06
ST05316	37482	0.000301568450646461	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			25.0913997991375	12	2.09094998326146	1.02042152889562e-05
ST05316	988946	0.000194976365753124	Loriellopsis cavernicola	Loriellopsis	Symphyonemataceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria	NA			16.2226185597572	4	4.0556546399393	1.9792330478916e-05
ST05316	1903261	0.000132689987997436	Mailhella massiliensis	Mailhella	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria		Bacteria	NA			11.0402050713507	3	3.6800683571169	1.79594012744017e-05
ST05316	169056	0.000289505428225781	Nordella oligomobilis	Nordella		Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			24.0877201446697	2	12.0438600723348	5.87762223257352e-05
ST05316	unassigned	0									NA			0	1	0	0
SX03217	188913	0.974380482061926	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria	NA			287275.623145836	10	28727.5623145836	0.140195716268484
SX03217	300419	0.0151443525425969	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			4464.99431578129	6	744.165719296882	0.00363166372756644
SX03217	1352	0.00170729804395238	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			503.360975000435	6	83.8934958334058	0.000409415480848532
SX03217	1351	0.000366804202074816	Enterococcus faecalis	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			108.144516093516	4	27.036129023379	0.00013194121492291
SX03217	1354	4.93552575397428e-05	Enterococcus hirae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			14.5513612251848	6	2.42522687086413	1.18355471498452e-05
SX03217	37482	0.000165278637633539	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			48.7289354548587	12	4.06074462123822	1.98171705111533e-05
SX03217	33945	4.90868232228749e-05	Enterococcus avium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			14.472219003977	5	2.8944438007954	1.41254109000883e-05
SX03217	2116	0.00183930119792163	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			542.279332882035	2	271.139666441017	0.00132321076634473
SX03217	654	0.000404150180848715	Aeromonas veronii	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			119.155193669446	10	11.9155193669446	5.81498963979883e-05
SX03217	244366	0.000144871912756318	Klebsiella variicola	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			42.7124411660326	8	5.33905514575407	2.60555578005288e-05
SX03217	573	0.000161072352182617	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			47.4888005216487	8	5.93610006520609	2.89692453320512e-05
SX03217	134821	8.8368692425739e-05	Ureaplasma parvum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			26.0536532191882	2	13.0268266095941	6.35732773716851e-05
